# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  39960.00       0.0100429479    -688.8531174511    -688.8631603990       0.0000000000     264.2519411528       0.0000000000
  40000.00       0.0091341113    -688.8530428047    -688.8621769160       0.0000000000     240.3384621949       0.0000000000
  40040.00       0.0090581388    -688.8530387322    -688.8620968710       0.0000000000     238.3394576900       0.0000000000
  40080.00       0.0099731105    -688.8531770915    -688.8631502020       0.0000000000     262.4143681470       0.0000000000
  40120.00       0.0104269918    -688.8532429542    -688.8636699460       0.0000000000     274.3569779241       0.0000000000
  40160.00       0.0098287125    -688.8531641905    -688.8629929030       0.0000000000     258.6149398469       0.0000000000
  40200.00       0.0093271109    -688.8531133971    -688.8624405080       0.0000000000     245.4167043199       0.0000000000
  40240.00       0.0098211770    -688.8531749660    -688.8629961430       0.0000000000     258.4166646533       0.0000000000
  40280.00       0.0106811903    -688.8532849957    -688.8639661860       0.0000000000     281.0454955427       0.0000000000
  40320.00       0.0106364261    -688.8533252419    -688.8639616680       0.0000000000     279.8676512083       0.0000000000
  40360.00       0.0095320103    -688.8532376997    -688.8627697100       0.0000000000     250.8080562360       0.0000000000
  40400.00       0.0087980587    -688.8531669523    -688.8619650110       0.0000000000     231.4961827966       0.0000000000
  40440.00       0.0094670279    -688.8532625801    -688.8627296080       0.0000000000     249.0982251495       0.0000000000
  40480.00       0.0105153842    -688.8533812268    -688.8638966110       0.0000000000     276.6827762569       0.0000000000
  40520.00       0.0106028737    -688.8533581753    -688.8639610490       0.0000000000     278.9848157252       0.0000000000
  40560.00       0.0101685477    -688.8532746323    -688.8634431800       0.0000000000     267.5567470399       0.0000000000
  40600.00       0.0105385448    -688.8532846832    -688.8638232280       0.0000000000     277.2921822435       0.0000000000
  40640.00       0.0118513387    -688.8534075223    -688.8652588610       0.0000000000     311.8346618331       0.0000000000
  40680.00       0.0127864814    -688.8534993136    -688.8662857950       0.0000000000     336.4403128204       0.0000000000
  40720.00       0.0123651709    -688.8534554191    -688.8658205900       0.0000000000     325.3547129182       0.0000000000
  40760.00       0.0113676268    -688.8533575792    -688.8647252060       0.0000000000     299.1071445171       0.0000000000
  40800.00       0.0112855033    -688.8533895527    -688.8646750560       0.0000000000     296.9462933520       0.0000000000
  40840.00       0.0119417416    -688.8535272774    -688.8654690190       0.0000000000     314.2133592745       0.0000000000
  40880.00       0.0118942787    -688.8535439253    -688.8654382040       0.0000000000     312.9645083699       0.0000000000
  40920.00       0.0110376232    -688.8534595108    -688.8644971340       0.0000000000     290.4240274699       0.0000000000
  40960.00       0.0105495940    -688.8534540240    -688.8640036180       0.0000000000     277.5829084625       0.0000000000
  41000.00       0.0108577988    -688.8535306082    -688.8643884070       0.0000000000     285.6924538642       0.0000000000
  41040.00       0.0112236010    -688.8535991980    -688.8648227990       0.0000000000     295.3175084462       0.0000000000
  41080.00       0.0109637545    -688.8535989725    -688.8645627270       0.0000000000     288.4803779720       0.0000000000
  41120.00       0.0103643363    -688.8535498377    -688.8639141740       0.0000000000     272.7083731937       0.0000000000
  41160.00       0.0102626201    -688.8535650629    -688.8638276830       0.0000000000     270.0319975582       0.0000000000
  41200.00       0.0106585819    -688.8536653141    -688.8643238960       0.0000000000     280.4506207993       0.0000000000
  41240.00       0.0106724291    -688.8536906909    -688.8643631200       0.0000000000     280.8149689121       0.0000000000
  41280.00       0.0102622401    -688.8536337069    -688.8638959470       0.0000000000     270.0219993422       0.0000000000
  41320.00       0.0102539543    -688.8536495087    -688.8639034630       0.0000000000     269.8039812263       0.0000000000
  41360.00       0.0106864216    -688.8537150784    -688.8644015000       0.0000000000     281.1831434146       0.0000000000
  41400.00       0.0109448582    -688.8537288298    -688.8646736880       0.0000000000     287.9831764864       0.0000000000
  41440.00       0.0109464771    -688.8537175629    -688.8646640400       0.0000000000     288.0257714760       0.0000000000
  41480.00       0.0109679172    -688.8537346748    -688.8647025920       0.0000000000     288.5899078179       0.0000000000
  41520.00       0.0110077680    -688.8537716760    -688.8647794440       0.0000000000     289.6384700673       0.0000000000
  41560.00       0.0108404341    -688.8538071569    -688.8646475910       0.0000000000     285.2355491933       0.0000000000
  41600.00       0.0103061175    -688.8538069535    -688.8641130710       0.0000000000     271.1765095961       0.0000000000
  41640.00       0.0097365113    -688.8537586767    -688.8634951880       0.0000000000     256.1889253147       0.0000000000
  41680.00       0.0097634265    -688.8537884035    -688.8635518300       0.0000000000     256.8971220438       0.0000000000
  41720.00       0.0100663724    -688.8538788236    -688.8639451960       0.0000000000     264.8682921074       0.0000000000
  41760.00       0.0097557385    -688.8538764035    -688.8636321420       0.0000000000     256.6948338433       0.0000000000
  41800.00       0.0090824440    -688.8538151810    -688.8628976250       0.0000000000     238.9789822001       0.0000000000
  41840.00       0.0090112610    -688.8538417910    -688.8628530520       0.0000000000     237.1060021047       0.0000000000
  41880.00       0.0094550359    -688.8539315621    -688.8633865980       0.0000000000     248.7826892012       0.0000000000
  41920.00       0.0094735028    -688.8539597302    -688.8634332330       0.0000000000     249.2685953825       0.0000000000
  41960.00       0.0088277783    -688.8539189007    -688.8627466790       0.0000000000     232.2781704914       0.0000000000
  42000.00       0.0083267384    -688.8538770326    -688.8622037710       0.0000000000     219.0947144383       0.0000000000
  42040.00       0.0087316909    -688.8539361481    -688.8626678390       0.0000000000     229.7498999403       0.0000000000
  42080.00       0.0094972121    -688.8540481519    -688.8635453640       0.0000000000     249.8924382545       0.0000000000
  42120.00       0.0095265654    -688.8540543706    -688.8635809360       0.0000000000     250.6647882040       0.0000000000
  42160.00       0.0090721625    -688.8539709815    -688.8630431440       0.0000000000     238.7084542207       0.0000000000
  42200.00       0.0094338858    -688.8539719862    -688.8634058720       0.0000000000     248.2261841653       0.0000000000
  42240.00       0.0107386246    -688.8540975924    -688.8648362170       0.0000000000     282.5567193042       0.0000000000
  42280.00       0.0114851798    -688.8541604892    -688.8656456690       0.0000000000     302.2002211855       0.0000000000
  42320.00       0.0108815838    -688.8540711602    -688.8649527440       0.0000000000     286.3182886842       0.0000000000
  42360.00       0.0100698253    -688.8539991577    -688.8640689830       0.0000000000     264.9591438724       0.0000000000
  42400.00       0.0101708687    -688.8540782763    -688.8642491450       0.0000000000     267.6178176592       0.0000000000
  42440.00       0.0105892347    -688.8541867893    -688.8647760240       0.0000000000     278.6259427157       0.0000000000
  42480.00       0.0102194608    -688.8541851102    -688.8644045710       0.0000000000     268.8963832502       0.0000000000
  42520.00       0.0092532131    -688.8541093999    -688.8633626130       0.0000000000     243.4722908794       0.0000000000
  42560.00       0.0088980899    -688.8541002851    -688.8629983750       0.0000000000     234.1282230945       0.0000000000
  42600.00       0.0095127550    -688.8542137800    -688.8637265350       0.0000000000     250.3014071661       0.0000000000
  42640.00       0.0098713748    -688.8542979582    -688.8641693330       0.0000000000     259.7374783685       0.0000000000
  42680.00       0.0090870373    -688.8542238397    -688.8633108770       0.0000000000     239.0998406334       0.0000000000
  42720.00       0.0081183733    -688.8541548367    -688.8622732100       0.0000000000     213.6121711263       0.0000000000
  42760.00       0.0079940507    -688.8542227633    -688.8622168140       0.0000000000     210.3409718881       0.0000000000
  42800.00       0.0082336995    -688.8542987965    -688.8625324960       0.0000000000     216.6466574311       0.0000000000
  42840.00       0.0080149413    -688.8543088877    -688.8623238290       0.0000000000     210.8906499255       0.0000000000
  42880.00       0.0073874430    -688.8542796390    -688.8616670820       0.0000000000     194.3797949262       0.0000000000
  42920.00       0.0070826582    -688.8542584338    -688.8613410920       0.0000000000     186.3602395925       0.0000000000
  42960.00       0.0075685542    -688.8543095368    -688.8618780910       0.0000000000     199.1452277628       0.0000000000
  43000.00       0.0082403901    -688.8543869409    -688.8626273310       0.0000000000     216.8227011633       0.0000000000
  43040.00       0.0081976358    -688.8543601062    -688.8625577420       0.0000000000     215.6977416404       0.0000000000
  43080.00       0.0078040556    -688.8543055714    -688.8621096270       0.0000000000     205.3417860195       0.0000000000
  43120.00       0.0078419827    -688.8543550623    -688.8621970450       0.0000000000     206.3397303508       0.0000000000
  43160.00       0.0080335533    -688.8544099387    -688.8624434920       0.0000000000     211.3803717781       0.0000000000
  43200.00       0.0079263688    -688.8544149232    -688.8623412920       0.0000000000     208.5601115411       0.0000000000
  43240.00       0.0076894145    -688.8544149095    -688.8621043240       0.0000000000     202.3253274394       0.0000000000
  43280.00       0.0076933789    -688.8544256941    -688.8621190730       0.0000000000     202.4296389865       0.0000000000
  43320.00       0.0080936135    -688.8544719755    -688.8625655890       0.0000000000     212.9606879269       0.0000000000
  43360.00       0.0085357740    -688.8545359460    -688.8630717200       0.0000000000     224.5948965426       0.0000000000
  43400.00       0.0084948505    -688.8545329895    -688.8630278400       0.0000000000     223.5181112874       0.0000000000
  43440.00       0.0082055284    -688.8545132896    -688.8627188180       0.0000000000     215.9054124920       0.0000000000
  43480.00       0.0081275994    -688.8545686376    -688.8626962370       0.0000000000     213.8549305000       0.0000000000
  43520.00       0.0079731749    -688.8545993691    -688.8625725440       0.0000000000     209.7916837196       0.0000000000
  43560.00       0.0075737121    -688.8545679709    -688.8621416830       0.0000000000     199.2809442282       0.0000000000
  43600.00       0.0073469637    -688.8545680613    -688.8619150250       0.0000000000     193.3146971030       0.0000000000
  43640.00       0.0074710775    -688.8546075755    -688.8620786530       0.0000000000     196.5804027517       0.0000000000
  43680.00       0.0076835072    -688.8546409938    -688.8623245010       0.0000000000     202.1698935372       0.0000000000
  43720.00       0.0077404064    -688.8546588466    -688.8623992530       0.0000000000     203.6670349294       0.0000000000
  43760.00       0.0076176507    -688.8546481873    -688.8622658380       0.0000000000     200.4370635745       0.0000000000
  43800.00       0.0076473425    -688.8546406095    -688.8622879520       0.0000000000     201.2183199494       0.0000000000
  43840.00       0.0080494351    -688.8547029119    -688.8627523470       0.0000000000     211.7982566341       0.0000000000
  43880.00       0.0083101900    -688.8547425670    -688.8630527570       0.0000000000     218.6592887531       0.0000000000
  43920.00       0.0081878335    -688.8547016975    -688.8628895310       0.0000000000     215.4398223319       0.0000000000
  43960.00       0.0083181697    -688.8546885643    -688.8630067340       0.0000000000     218.8692529628       0.0000000000
  44000.00       0.0090601507    -688.8547387163    -688.8637988670       0.0000000000     238.3923956911       0.0000000000
  44040.00       0.0100371341    -688.8547799369    -688.8648170710       0.0000000000     264.0989684938       0.0000000000
  44080.00       0.0109544608    -688.8547949942    -688.8657494550       0.0000000000     288.2358418585       0.0000000000
  44120.00       0.0118557174    -688.8548083386    -688.8666640560       0.0000000000     311.9498747066       0.0000000000
  44160.00       0.0128226105    -688.8548271425    -688.8676497530       0.0000000000     337.3909481360       0.0000000000
  44200.00       0.0137917443    -688.8548711267    -688.8686628710       0.0000000000     362.8909797475       0.0000000000
  44240.00       0.0144234228    -688.8549030152    -688.8693264380       0.0000000000     379.5118237057       0.0000000000
  44280.00       0.0146017990    -688.8548862410    -688.8694880400       0.0000000000     384.2052938282       0.0000000000
  44320.00       0.0147931966    -688.8548785914    -688.8696717880       0.0000000000     389.2413839080       0.0000000000
  44360.00       0.0153342165    -688.8549155435    -688.8702497600       0.0000000000     403.4768006825       0.0000000000
  44400.00       0.0159588803    -688.8549499497    -688.8709088300       0.0000000000     419.9130717112       0.0000000000
  44440.00       0.0163480158    -688.8549617372    -688.8713097530       0.0000000000     430.1520795944       0.0000000000
  44480.00       0.0164810767    -688.8549786803    -688.8714597570       0.0000000000     433.6532036984       0.0000000000
  44520.00       0.0164024884    -688.8549866756    -688.8713891640       0.0000000000     431.5853726095       0.0000000000
  44560.00       0.0162409794    -688.8549883436    -688.8712293230       0.0000000000     427.3357160915       0.0000000000
  44600.00       0.0161549692    -688.8550222278    -688.8711771970       0.0000000000     425.0726005205       0.0000000000
  44640.00       0.0160442863    -688.8550516877    -688.8710959740       0.0000000000     422.1602918785       0.0000000000
  44680.00       0.0158388110    -688.8550476200    -688.8708864310       0.0000000000     416.7537853767       0.0000000000
  44720.00       0.0156756358    -688.8550597702    -688.8707354060       0.0000000000     412.4602889394       0.0000000000
  44760.00       0.0155093556    -688.8550849204    -688.8705942760       0.0000000000     408.0850942924       0.0000000000
  44800.00       0.0152096739    -688.8550895261    -688.8702992000       0.0000000000     400.1998115258       0.0000000000
  44840.00       0.0148321083    -688.8551007917    -688.8699329000       0.0000000000     390.2652349126       0.0000000000
  44880.00       0.0143208375    -688.8551247565    -688.8694455940       0.0000000000     376.8125802232       0.0000000000
  44920.00       0.0135757754    -688.8551228446    -688.8686986200       0.0000000000     357.2083649106       0.0000000000
  44960.00       0.0128904578    -688.8551199072    -688.8680103650       0.0000000000     339.1761601807       0.0000000000
  45000.00       0.0125449993    -688.8551586187    -688.8677036180       0.0000000000     330.0863913728       0.0000000000
  45040.00       0.0122955007    -688.8551966813    -688.8674921820       0.0000000000     323.5215376370       0.0000000000
  45080.00       0.0117670301    -688.8552120529    -688.8669790830       0.0000000000     309.6163176539       0.0000000000
  45120.00       0.0109118038    -688.8551997142    -688.8661115180       0.0000000000     287.1134421211       0.0000000000
  45160.00       0.0101384647    -688.8551859693    -688.8653244340       0.0000000000     266.7651971151       0.0000000000
  45200.00       0.0098307788    -688.8552255652    -688.8650563440       0.0000000000     258.6693083783       0.0000000000
  45240.00       0.0096666445    -688.8552869905    -688.8649536350       0.0000000000     254.3505756470       0.0000000000
  45280.00       0.0091108258    -688.8552753632    -688.8643861890       0.0000000000     239.7257692887       0.0000000000
  45320.00       0.0085173568    -688.8552210442    -688.8637384010       0.0000000000     224.1102997024       0.0000000000
  45360.00       0.0086507693    -688.8552543787    -688.8639051480       0.0000000000     227.6206742904       0.0000000000
  45400.00       0.0092584687    -688.8553379603    -688.8645964290       0.0000000000     243.6105760164       0.0000000000
  45440.00       0.0094900699    -688.8553590701    -688.8648491400       0.0000000000     249.7045113356       0.0000000000
  45480.00       0.0093269012    -688.8553190378    -688.8646459390       0.0000000000     245.4111859306       0.0000000000
  45520.00       0.0095449760    -688.8553190740    -688.8648640500       0.0000000000     251.1492119355       0.0000000000
  45560.00       0.0103989600    -688.8553829370    -688.8657818970       0.0000000000     273.6193988323       0.0000000000
  45600.00       0.0111824620    -688.8554458680    -688.8666283300       0.0000000000     294.2350532427       0.0000000000
  45640.00       0.0112733127    -688.8554247293    -688.8666980420       0.0000000000     296.6255331770       0.0000000000
  45680.00       0.0111802990    -688.8553526570    -688.8665329560       0.0000000000     294.1781395335       0.0000000000
  45720.00       0.0118573088    -688.8553839792    -688.8672412880       0.0000000000     311.9917497816       0.0000000000
  45760.00       0.0130896878    -688.8554691302    -688.8685588180       0.0000000000     344.4183371065       0.0000000000
  45800.00       0.0139219626    -688.8554813194    -688.8694032820       0.0000000000     366.3173097734       0.0000000000
  45840.00       0.0142260046    -688.8554408644    -688.8696668690       0.0000000000     374.3173189564       0.0000000000
  45880.00       0.0146137561    -688.8554285679    -688.8700423240       0.0000000000     384.5199091756       0.0000000000
  45920.00       0.0153737391    -688.8554640029    -688.8708377420       0.0000000000     404.5167256586       0.0000000000
  45960.00       0.0161054557    -688.8555174233    -688.8716228790       0.0000000000     423.7697918495       0.0000000000
  46000.00       0.0162881396    -688.8555164234    -688.8718045630       0.0000000000     428.5766052856       0.0000000000
  46040.00       0.0162018472    -688.8554660878    -688.8716679350       0.0000000000     426.3060644964       0.0000000000
  46080.00       0.0166727637    -688.8554858453    -688.8721586090       0.0000000000     438.6969081494       0.0000000000
  46120.00       0.0177346444    -688.8555760306    -688.8733106750       0.0000000000     466.6373124257       0.0000000000
  46160.00       0.0185797830    -688.8556284660    -688.8742082490       0.0000000000     488.8747588567       0.0000000000
  46200.00       0.0187471004    -688.8556229336    -688.8743700340       0.0000000000     493.2772462084       0.0000000000
  46240.00       0.0185166374    -688.8556047646    -688.8741214020       0.0000000000     487.2132595276       0.0000000000
  46280.00       0.0183820786    -688.8556228094    -688.8740048880       0.0000000000     483.6727240536       0.0000000000
  46320.00       0.0183198671    -688.8556953519    -688.8740152190       0.0000000000     482.0358033348       0.0000000000
  46360.00       0.0176772547    -688.8557422573    -688.8734195120       0.0000000000     465.1272650243       0.0000000000
  46400.00       0.0162100486    -688.8557029514    -688.8719130000       0.0000000000     426.5218593377       0.0000000000
  46440.00       0.0146681155    -688.8556730335    -688.8703411490       0.0000000000     385.9502262480       0.0000000000
  46480.00       0.0136728309    -688.8557203831    -688.8693932140       0.0000000000     359.7621085088       0.0000000000
  46520.00       0.0129118625    -688.8557745375    -688.8686864000       0.0000000000     339.7393648448       0.0000000000
  46560.00       0.0118836541    -688.8557890039    -688.8676726580       0.0000000000     312.6849500700       0.0000000000
  46600.00       0.0105638255    -688.8557716615    -688.8663354870       0.0000000000     277.9573718254       0.0000000000
  46640.00       0.0093576129    -688.8557579281    -688.8651155410       0.0000000000     246.2192779296       0.0000000000
  46680.00       0.0086649796    -688.8557837924    -688.8644487720       0.0000000000     227.9945801627       0.0000000000
  46720.00       0.0083193239    -688.8558406081    -688.8641599320       0.0000000000     218.8996207009       0.0000000000
  46760.00       0.0077560096    -688.8558659664    -688.8636219760       0.0000000000     204.0775892549       0.0000000000
  46800.00       0.0069224674    -688.8558254626    -688.8627479300       0.0000000000     182.1452688840       0.0000000000
  46840.00       0.0065432934    -688.8558004166    -688.8623437100       0.0000000000     172.1683725922       0.0000000000
  46880.00       0.0071225276    -688.8558423424    -688.8629648700       0.0000000000     187.4092913909       0.0000000000
  46920.00       0.0082679467    -688.8559076453    -688.8641755920       0.0000000000     217.5477749650       0.0000000000
  46960.00       0.0092560094    -688.8559410036    -688.8651970130       0.0000000000     243.5458685677       0.0000000000
  47000.00       0.0098818345    -688.8559220385    -688.8658038730       0.0000000000     260.0126952904       0.0000000000
  47040.00       0.0106478081    -688.8559047629    -688.8665525710       0.0000000000     280.1671382074       0.0000000000
  47080.00       0.0119461661    -688.8559536919    -688.8678998580       0.0000000000     314.3297793960       0.0000000000
  47120.00       0.0132095197    -688.8560171003    -688.8692266200       0.0000000000     347.5713757749       0.0000000000
  47160.00       0.0135776303    -688.8559928507    -688.8695704810       0.0000000000     357.2571724922       0.0000000000
  47200.00       0.0133349431    -688.8559050809    -688.8692400240       0.0000000000     350.8715423574       0.0000000000
  47240.00       0.0136448813    -688.8558889697    -688.8695338510       0.0000000000     359.0266938945       0.0000000000
  47280.00       0.0148251995    -688.8559772935    -688.8708024930       0.0000000000     390.0834488070       0.0000000000
  47320.00       0.0159196396    -688.8560566544    -688.8719762940       0.0000000000     418.8805636466       0.0000000000
  47360.00       0.0161285218    -688.8560442072    -688.8721727290       0.0000000000     424.3767129051       0.0000000000
  47400.00       0.0158690779    -688.8560042321    -688.8718733100       0.0000000000     417.5501754839       0.0000000000
  47440.00       0.0159439670    -688.8560378270    -688.8719817940       0.0000000000     419.5206696373       0.0000000000
  47480.00       0.0162704100    -688.8561194660    -688.8723898760       0.0000000000     428.1101012651       0.0000000000
  47520.00       0.0161016571    -688.8561600569    -688.8722617140       0.0000000000     423.6698416217       0.0000000000
  47560.00       0.0151554842    -688.8561212808    -688.8712767650       0.0000000000     398.7739621920       0.0000000000
  47600.00       0.0141005238    -688.8560664752    -688.8701669990       0.0000000000     371.0156462747       0.0000000000
  47640.00       0.0137597980    -688.8560926490    -688.8698524470       0.0000000000     362.0504043973       0.0000000000
  47680.00       0.0140388687    -688.8561758483    -688.8702147170       0.0000000000     369.3933649790       0.0000000000
  47720.00       0.0141883883    -688.8561998607    -688.8703882490       0.0000000000     373.3275520429       0.0000000000
  47760.00       0.0140248993    -688.8561784107    -688.8702033100       0.0000000000     369.0257983329       0.0000000000
  47800.00       0.0139141440    -688.8561957250    -688.8701098690       0.0000000000     366.1115842148       0.0000000000
  47840.00       0.0138699457    -688.8562277543    -688.8700977000       0.0000000000     364.9486315820       0.0000000000
  47880.00       0.0136788305    -688.8562473575    -688.8699261880       0.0000000000     359.9199702962       0.0000000000
  47920.00       0.0133196847    -688.8562642493    -688.8695839340       0.0000000000     350.4700599050       0.0000000000
  47960.00       0.0129419834    -688.8562788486    -688.8692208320       0.0000000000     340.5319113332       0.0000000000
  48000.00       0.0127298548    -688.8562999892    -688.8690298440       0.0000000000     334.9503448028       0.0000000000
  48040.00       0.0127282179    -688.8563264031    -688.8690546210       0.0000000000     334.9072727758       0.0000000000
  48080.00       0.0128698433    -688.8563398327    -688.8692096760       0.0000000000     338.6337481555       0.0000000000
  48120.00       0.0131277357    -688.8563664523    -688.8694941880       0.0000000000     345.4194611816       0.0000000000
  48160.00       0.0132566129    -688.8564152691    -688.8696718820       0.0000000000     348.8105021865       0.0000000000
  48200.00       0.0128604768    -688.8564110222    -688.8692714990       0.0000000000     338.3872937177       0.0000000000
  48240.00       0.0121289844    -688.8563809026    -688.8685098870       0.0000000000     319.1401275457       0.0000000000
  48280.00       0.0115653132    -688.8563929718    -688.8679582850       0.0000000000     304.3087047430       0.0000000000
  48320.00       0.0112095783    -688.8564246957    -688.8676342740       0.0000000000     294.9485403866       0.0000000000
  48360.00       0.0107755565    -688.8564506285    -688.8672261850       0.0000000000     283.5284771558       0.0000000000
  48400.00       0.0100661908    -688.8564574912    -688.8665236820       0.0000000000     264.8635144664       0.0000000000
  48440.00       0.0092394045    -688.8564314625    -688.8656708670       0.0000000000     243.1089569151       0.0000000000
  48480.00       0.0088315245    -688.8564285105    -688.8652600350       0.0000000000     232.3767405160       0.0000000000
  48520.00       0.0090462396    -688.8565028664    -688.8655491060       0.0000000000     238.0263639034       0.0000000000
  48560.00       0.0092637494    -688.8565554876    -688.8658192370       0.0000000000     243.7495237341       0.0000000000
  48600.00       0.0090790480    -688.8565269480    -688.8656059960       0.0000000000     238.8896256810       0.0000000000
  48640.00       0.0089134092    -688.8565063028    -688.8654197120       0.0000000000     234.5313059768       0.0000000000
  48680.00       0.0091462043    -688.8565351407    -688.8656813450       0.0000000000     240.6566548696       0.0000000000
  48720.00       0.0096146509    -688.8565809931    -688.8661956440       0.0000000000     252.9825091153       0.0000000000
  48760.00       0.0099246391    -688.8566078269    -688.8665324660       0.0000000000     261.1389792202       0.0000000000
  48800.00       0.0099942664    -688.8565763576    -688.8665706240       0.0000000000     262.9710239315       0.0000000000
  48840.00       0.0104004879    -688.8565478541    -688.8669483420       0.0000000000     273.6596005968       0.0000000000
  48880.00       0.0115259884    -688.8566270756    -688.8681530640       0.0000000000     303.2739829208       0.0000000000
  48920.00       0.0126013851    -688.8567035049    -688.8693048900       0.0000000000     331.5700236810       0.0000000000
  48960.00       0.0130069080    -688.8566889980    -688.8696959060       0.0000000000     342.2402195963       0.0000000000
  49000.00       0.0131920324    -688.8566956806    -688.8698877130       0.0000000000     347.1112478766       0.0000000000
  49040.00       0.0135078204    -688.8567397456    -688.8702475660       0.0000000000     355.4203202062       0.0000000000
  49080.00       0.0138226578    -688.8567688762    -688.8705915340       0.0000000000     363.7043819609       0.0000000000
  49120.00       0.0139909673    -688.8567942187    -688.8707851860       0.0000000000     368.1329739694       0.0000000000
  49160.00       0.0138880622    -688.8568105918    -688.8706986540       0.0000000000     365.4253162199       0.0000000000
  49200.00       0.0135306516    -688.8567953744    -688.8703260260       0.0000000000     356.0210602128       0.0000000000
  49240.00       0.0132445815    -688.8567926275    -688.8700372090       0.0000000000     348.4939301017       0.0000000000
  49280.00       0.0131829831    -688.8568185789    -688.8700015620       0.0000000000     346.8731422542       0.0000000000
  49320.00       0.0131250210    -688.8568247790    -688.8699498000       0.0000000000     345.3480308326       0.0000000000
  49360.00       0.0129736421    -688.8568354659    -688.8698091080       0.0000000000     341.3649207635       0.0000000000
  49400.00       0.0127313368    -688.8568509412    -688.8695822780       0.0000000000     334.9893375775       0.0000000000
  49440.00       0.0124475553    -688.8568481417    -688.8692956970       0.0000000000     327.5224249392       0.0000000000
  49480.00       0.0123447285    -688.8568725515    -688.8692172800       0.0000000000     324.8168270605       0.0000000000
  49520.00       0.0124467820    -688.8569364680    -688.8693832500       0.0000000000     327.5020778262       0.0000000000
  49560.00       0.0123960558    -688.8569684362    -688.8693644920       0.0000000000     326.1673601191       0.0000000000
  49600.00       0.0120895516    -688.8569508974    -688.8690404490       0.0000000000     318.1025659568       0.0000000000
  49640.00       0.0119092081    -688.8569547989    -688.8688640070       0.0000000000     313.3573314178       0.0000000000
  49680.00       0.0119723314    -688.8569921446    -688.8689644760       0.0000000000     315.0182446481       0.0000000000
  49720.00       0.0119191167    -688.8570355223    -688.8689546390       0.0000000000     313.6180508430       0.0000000000
  49760.00       0.0113193328    -688.8570547752    -688.8683741080       0.0000000000     297.8364210950       0.0000000000
  49800.00       0.0101647037    -688.8570242973    -688.8671890010       0.0000000000     267.4556025912       0.0000000000
  49840.00       0.0090643020    -688.8569975220    -688.8660618240       0.0000000000     238.5016273155       0.0000000000
  49880.00       0.0085247692    -688.8570418158    -688.8655665850       0.0000000000     224.3053364519       0.0000000000
  49920.00       0.0082015910    -688.8571261040    -688.8653276950       0.0000000000     215.8018114603       0.0000000000
  49960.00       0.0073900208    -688.8571418572    -688.8645318780       0.0000000000     194.4476235352       0.0000000000
  50000.00       0.0062160175    -688.8570787335    -688.8632947510       0.0000000000     163.5570266653       0.0000000000
  50040.00       0.0056487789    -688.8570570041    -688.8627057830       0.0000000000     148.6317364216       0.0000000000
  50080.00       0.0060806470    -688.8571361020    -688.8632167490       0.0000000000     159.9951323916       0.0000000000
  50120.00       0.0066493620    -688.8572078820    -688.8638572440       0.0000000000     174.9592688411       0.0000000000
  50160.00       0.0065731867    -688.8571777153    -688.8637509020       0.0000000000     172.9549304119       0.0000000000
  50200.00       0.0062971410    -688.8571205390    -688.8634176800       0.0000000000     165.6915623854       0.0000000000
  50240.00       0.0066322508    -688.8571406272    -688.8637728780       0.0000000000     174.5090358343       0.0000000000
  50280.00       0.0074662169    -688.8572164001    -688.8646826170       0.0000000000     196.4525094177       0.0000000000
  50320.00       0.0080120962    -688.8572486008    -688.8652606970       0.0000000000     210.8157895988       0.0000000000
  50360.00       0.0080715189    -688.8572090031    -688.8652805220       0.0000000000     212.3793286269       0.0000000000
  50400.00       0.0082836993    -688.8571734477    -688.8654571470       0.0000000000     217.9622614132       0.0000000000
  50440.00       0.0091681763    -688.8572187497    -688.8663869260       0.0000000000     241.2347866766       0.0000000000
  50480.00       0.0103107116    -688.8572951954    -688.8676059070       0.0000000000     271.2973919095       0.0000000000
  50520.00       0.0109085508    -688.8572965802    -688.8682051310       0.0000000000     287.0278498442       0.0000000000
  50560.00       0.0109749154    -688.8572494936    -688.8682244090       0.0000000000     288.7740459437       0.0000000000
  50600.00       0.0111538338    -688.8572403392    -688.8683941730       0.0000000000     293.4817813089       0.0000000000
  50640.00       0.0116382572    -688.8572878718    -688.8689261290       0.0000000000     306.2280227311       0.0000000000
  50680.00       0.0119965517    -688.8573342343    -688.8693307860       0.0000000000     315.6555337375       0.0000000000
  50720.00       0.0118314371    -688.8573352269    -688.8691666640       0.0000000000     311.3110071385       0.0000000000
  50760.00       0.0112939617    -688.8572935843    -688.8685875460       0.0000000000     297.1688539147       0.0000000000
  50800.00       0.0110476408    -688.8572735062    -688.8683211470       0.0000000000     290.6876099376       0.0000000000
  50840.00       0.0114756603    -688.8573288557    -688.8688045160       0.0000000000     301.9497400882       0.0000000000
  50880.00       0.0120830444    -688.8573775096    -688.8694605540       0.0000000000     317.9313458027       0.0000000000
  50920.00       0.0123335650    -688.8573689290    -688.8697024940       0.0000000000     324.5230923295       0.0000000000
  50960.00       0.0124425924    -688.8573549726    -688.8697975650       0.0000000000     327.3918408718       0.0000000000
  51000.00       0.0128708997    -688.8573759663    -688.8702468660       0.0000000000     338.6615441624       0.0000000000
  51040.00       0.0137186108    -688.8574185402    -688.8711371510       0.0000000000     360.9666786782       0.0000000000
